window_index,start_idx,end_idx,repeat_sim,repeat_eq,cw_persist,code_change,inrep_line,inrep_ng4_text,inrep_ng4_all,code_dup_msg_inwin,code_dup_msg_lookback,code_repeat_excess,code_repeat_penalty,dup_max_inwin,high_dup_penalty,high_dup_penalty_w,high_dup_flag,done_hits,stuck_hits,ai_wrong_hits,q_densi ty,code_line_rate,fenced_blocks,progress_score,inrep_ng4,cluster
248,1984,1995,0.21962616822429906,0.25,0.2205001070129129,0.9592105263157895,0.4782608695652174,0.052631578947368474,0.0461538461538461,0.0,1.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,-0.1399883254707548,0.052631578947368474,1
249,1992,2003,0.2463768115942029,0.2,0.18671299596103588,0.28042328042328046,0.4782608695652174,0.050000000000000044,0.0496894409937888,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,-0.14118471378414357,0.050000000000000044,1
250,2000,2011,0.43795620437956206,0.25,0.30551656372824254,0.5620437956204379,0.4347826086956522,0.008620689655172376,0.011904761904761862,0.0,0.0,0.003284072249589487,0.0008389965601141025,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,-0.10303272984507185,0.008620689655172376,1
251,2008,2019,0.28402366863905326,0.23809523809523808,0.22723910704679934,0.47205503009458294,0.4347826086956522,0.0,0.014634146341463428,0.0,0.25,0.014634146341463428,0.005150682633223585,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,-0.1415495355402673,0.0,1
252,2016,2027,0.24620060790273557,0.23809523809523808,0.17544190174751104,0.7492911505745411,0.4347826086956522,0.07264957264957261,0.11341463414634145,0.0,0.3333333333333333,0.04076506149676884,0.00638760104038312,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.06011237189914848,0.07264957264957261,1
253,2024,2035,0.29910714285714285,0.23809523809523808,0.2023313492063492,0.6376534788540246,0.4347826086956522,0.07978723404255317,0.054249547920434016,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.0,-0.050898433351915205,0.07978723404255317,1
254,2032,2043,0.31750741839762614,0.23809523809523808,0.23306101398470727,0.13382649630127774,0.4347826086956522,0.0,0.03448275862068961,0.0,0.5,0.03448275862068961,0.019912034567786695,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,-0.3347229571602636,0.0,0
255,2040,2051,0.12307692307692308,0.23809523809523808,0.11764641608391609,0.7872245715557534,0.4347826086956522,0.06569343065693434,0.09302325581395354,0.0,0.0,0.027329825157019205,0.0036344470356819434,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.25,0.0,0.44740529795251976,0.06569343065693434,1
256,2048,2059,0.136,0.23809523809523808,0.10052032520325205,0.36680269526430676,0.4347826086956522,0.0,0.07662463627546068,0.0,0.16666666666666666,0.07662463627546068,0.0363888848744809,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.25,0.5,0.0,0.11846772287527833,0.0,1
257,2056,2067,0.6129568106312292,0.25,0.3410937899309992,0.1299162220237089,0.4782608695652174,0.0,0.1414728682170543,0.125,0.42857142857142855,0.1414728682170543,0.1025777063828638,0.4782608695652174,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.08333333333333333,0.6666666666666666,0.0,-0.28082334367798184,0.0,2
258,2064,2075,0.1885245901639344,0.2631578947368421,0.15125154239379518,0.29839752988460144,0.4782608695652174,0.0,0.20456466610312762,0.11111111111111116,0.25,0.20456466610312762,0.12558269065675032,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,-0.33152514143102507,0.0,2
259,2072,2083,0.4898395721925134,0.25,0.30103368894382787,0.3258053297395992,0.4347826086956522,0.0,0.3581081081081081,0.0,0.36363636363636365,0.3581081081081081,0.23137480378587513,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9166666666666666,0.0,-0.12320393547969678,0.0,2
260,2080,2091,0.4667913938260056,0.23809523809523808,0.44003984105714694,0.33449895926256323,0.4347826086956522,0.0,0.2758793969849246,0.0,0.375,0.2758793969849246,0.15299835484290314,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,-0.062179303495825664,0.0,2
261,2088,2099,0.2671863926293409,0.23809523809523808,0.19906589155835808,0.2905928751535527,0.4347826086956522,0.021276595744680882,0.2764991896272285,0.0,0.3333333333333333,0.25522259388254764,0.15842463570681176,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,0.010729935521214873,0.021276595744680882,2
262,2096,2107,0.2833607907742998,0.23809523809523808,0.1689211686736174,0.6415250862755508,0.4347826086956522,0.013157894736842146,0.12654067378800327,0.0,0.3333333333333333,0.11338277905116112,0.03048366145365245,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.11892665076560821,0.013157894736842146,1
263,2104,2115,0.17990275526742303,0.23809523809523808,0.12885391653625042,0.5955918947742623,0.4347826086956522,0.02083333333333337,0.03838383838383841,0.0,0.16666666666666666,0.01755050505050504,0.005323174869922112,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.04389522521888408,0.02083333333333337,1
264,2112,2123,0.5172413793103449,0.23809523809523808,0.3179427235534775,0.03942158719228783,0.4347826086956522,0.0,0.028017241379310387,0.0,0.42857142857142855,0.028017241379310387,0.021305932827182586,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,-0.41172041792560715,0.0,0
265,2120,2131,0.21663778162911612,0.23809523809523808,0.18254401316366084,0.4891894378507683,0.4347826086956522,0.08235294117647063,0.03802938634399311,0.0,0.3333333333333333,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,1.0,-0.011722750071926899,0.08235294117647063,2
266,2128,2139,0.3029350104821803,0.23809523809523808,0.21854067597279747,0.254136614340263,0.4347826086956522,0.01388888888888884,0.005945303210463715,0.0,0.16666666666666666,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5833333333333334,0.5,1.0,-0.24350255854234681,0.01388888888888884,2
267,2136,2147,0.20132013201320131,0.23809523809523808,0.17738770828302342,0.11605221632477403,0.4347826086956522,0.0,0.019796380090497778,0.0,0.16666666666666666,0.019796380090497778,0.01312422472934091,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.0,-0.27172933781628594,0.0,2
268,2144,2155,0.5558475689881734,0.23809523809523808,0.342115924232078,0.2167186525265128,0.4347826086956522,0.0,0.015012510425354453,0.0,0.25,0.015012510425354453,0.009799182829109509,0.4347826086956522,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4166666666666667,0.6666666666666666,0.0,-0.40015815594612036,0.0,0
269,2152,2163,0.2287480680061824,0.23809523809523808,0.16362947501110953,0.38052590098158634,0.4347826086956522,0.0,0.12797619047619047,0.0,0.4444444444444444,0.12797619047619047,0.06936819337966611,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,-0.2560543620572507,0.0,2
270,2160,2171,0.34498834498834496,0.23809523809523808,0.23490651471016127,0.13424445090627124,0.4347826086956522,0.0,0.16666666666666663,0.0,0.3333333333333333,0.16666666666666663,0.12625601757616875,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.75,0.0,-0.030636162916821197,0.0,2
271,2168,2179,0.5254237288135594,0.23809523809523808,0.3433218861932721,0.14913750616067023,0.4347826086956522,0.05633802816901412,0.05830388692579502,0.0,0.5714285714285714,0.0019658587567809027,0.001324201425094966,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,-0.020682915894063274,0.05633802816901412,2
272,2176,2187,0.2512,0.23809523809523808,0.22940116959064327,0.5319539733131651,0.4347826086956522,0.03738317757009346,0.11396226415094335,0.0,0.14285714285714285,0.07657908658084989,0.028375341951166845,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.25,0.5833333333333334,0.0,0.13372076694805504,0.03738317757009346,2
273,2184,2195,0.43730886850152906,0.23809523809523808,0.34750058809691836,0.12202964725553878,0.4347826086956522,0.0,0.334044065387349,0.0,0.2727272727272727,0.334044065387349,0.28106075317364443,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.9166666666666666,0.6666666666666666,-0.21683804680472923,0.0,2
274,2192,2203,0.3304647160068847,0.23809523809523808,0.2650992022111654,0.29545282590603006,0.4347826086956522,0.0547945205479452,0.1562216167120799,0.0,0.4444444444444444,0.1014270961641347,0.06252765223162364,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.05299994202674631,0.0547945205479452,2
275,2200,2211,0.4671814671814672,0.23809523809523808,0.36671276211688253,0.09323529411764708,0.4347826086956522,0.01869158878504673,0.16468725257323835,0.0,0.3333333333333333,0.14599566378819162,0.11583575074312366,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,-0.08757035912536203,0.01869158878504673,2
276,2208,2219,0.49238578680203043,0.23809523809523808,0.371923887553062,0.15845815526326712,0.4347826086956522,0.017857142857142905,0.09846972721224223,0.0,0.3333333333333333,0.08061258435509933,0.05935900507878755,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.75,0.0,-0.015275626677365678,0.017857142857142905,2
277,2216,2227,0.5050359712230216,0.23809523809523808,0.38924720813161806,0.09579105744377148,0.4347826086956522,0.0,0.050913838120104415,0.0,0.3,0.050913838120104415,0.042200352084053726,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.8333333333333334,0.3333333333333333,-0.015313120456113806,0.0,2
278,2224,2235,0.37264150943396224,0.23809523809523808,0.296169239565466,0.4519350811485643,0.4347826086956522,0.0,0.051094890510948954,0.0,0.5,0.051094890510948954,0.021002487766204673,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.1288545278568653,0.0,2
279,2232,2243,0.31825795644891125,0.23809523809523808,0.3390231581186355,0.4652553063127297,0.4347826086956522,0.004784688995215336,0.19118644067796609,0.0,0.3,0.18640175168275075,0.09137090197249957,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,-0.016118703492421685,0.004784688995215336,2
280,2240,2251,0.4630681818181818,0.23809523809523808,0.35034597209720975,0.18566775244299671,0.4347826086956522,0.0,0.1327143637356636,0.0,0.4,0.1327143637356636,0.0945643878409655,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.75,1.0,-0.04288394375803073,0.0,2
281,2248,2259,0.4128166915052161,0.23809523809523808,0.3305012339964397,0.3361150496252785,0.4347826086956522,0.0,0.0595703125,0.0,0.375,0.0595703125,0.03130870188331308,0.4347826086956522,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,0.09165120396858858,0.0,2
282,2256,2267,0.3690322580645161,0.23809523809523808,0.34421602185112193,0.30408664015568154,0.4347826086956522,0.009090909090909038,0.0479368932038835,0.0,0.14285714285714285,0.03884598411297446,0.021401472795410936,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5833333333333334,0.6666666666666666,-0.2324595204122688,0.009090909090909038,2
283,2264,2275,0.18482758620689654,0.23809523809523808,0.1538173018753781,0.8680985317315859,0.4347826086956522,0.01449275362318836,0.012919896640826822,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.02387891232801062,0.01449275362318836,1
284,2272,2283,0.24916943521594684,0.23809523809523808,0.16541386333661665,0.14226804123711345,0.4347826086956522,0.0046948356807511304,0.008219178082191747,0.0,0.5,0.0035243424014406166,0.0017633823149476075,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,-0.1605308948980607,0.0046948356807511304,0
285,2280,2291,0.17333333333333334,0.23809523809523808,0.1698152254249815,0.654300856094578,0.4347826086956522,0.0,0.036684782608695676,0.0,0.0,0.036684782608695676,0.00845459862812174,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,0.1334649684306851,0.0,1
286,2288,2299,0.45714285714285713,0.23809523809523808,0.288516932658622,0.30711189597046074,0.4347826086956522,0.03809523809523807,0.011848341232227444,0.0,0.4,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.4166666666666667,0.0,-0.15364336763782926,0.03809523809523807,0
287,2296,2307,0.31448763250883394,0.23809523809523808,0.2492535014844412,0.4058064516129032,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,-0.09792136597427548,0.0,0
288,2304,2315,0.40782122905027934,0.23809523809523808,0.2973172079317331,0.31311706629055003,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,-0.3219539487168394,0.0,0
289,2312,2323,0.3469387755102041,0.23809523809523808,0.26481554160125587,0.24720496894409938,0.4347826086956522,0.0092592592592593,0.01273885350318471,0.0,0.3333333333333333,0.00347959424392541,0.0016371382855736012,0.4347826086956522,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.25,0.0,-0.08814564927079274,0.0092592592592593,2
290,2320,2331,0.4921875,0.23809523809523808,0.3898845996732026,0.12052117263843654,0.4347826086956522,0.028037383177570097,0.018633540372670843,0.0,0.25,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,-0.3351982034909299,0.028037383177570097,0
291,2328,2339,0.3076923076923077,0.23809523809523808,0.2517482517482518,0.30165289256198347,0.4347826086956522,0.0,0.0,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.258954326306105,0.0,0
292,2336,2347,0.23015873015873015,0.23809523809523808,0.21074723511546617,0.8533819360064804,0.4347826086956522,0.0,0.002109704641350185,0.0,0.0,0.002109704641350185,0.00018043713923252897,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,0.06289068137707993,0.0,1
293,2344,2355,0.23809523809523808,0.23809523809523808,0.182583530649829,0.8125,0.4347826086956522,0.005780346820809301,0.0046511627906976605,0.0,0.5,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,-0.0583723566912293,0.005780346820809301,1
294,2346,2357,0.8,0.7333333333333333,0.5006389776357828,0.0,0.4347826086956522,0.0049261083743842304,0.004081632653061273,0.0,1.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.16666666666666666,0.0,-0.714506106143642,0.0049261083743842304,0
